Token,Round,Ataque,Resposta,Resultado
-MC8URMIHT6k_H9FyRTk,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8URMIHT6k_H9FyRTk%2F2%2F2617.aac?alt=media&token=0e46acaa-e27d-4c12-b254-83642932dbcf,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8URMIHT6k_H9FyRTk%2F2%2F17973.aac?alt=media&token=72fee37c-5288-4908-a642-582b81f7d7f9,ataque
-MC8Uk057fOYjRcQhQGJ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Uk057fOYjRcQhQGJ%2F1%2F14734.aac?alt=media&token=7296229c-0d22-4a53-9287-9faa7cdb9d33,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Uk057fOYjRcQhQGJ%2F1%2F9301.aac?alt=media&token=bf148a1f-1ce2-40f4-82ec-b1f97054ab5f,resposta
-MC8Uk057fOYjRcQhQGJ,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Uk057fOYjRcQhQGJ%2F2%2F9301.aac?alt=media&token=16a8ab09-e2ac-45f7-a137-d2e9df32f2b4,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Uk057fOYjRcQhQGJ%2F2%2F14734.aac?alt=media&token=84a6b55a-ca69-46d3-be01-736b7adcdaf9,resposta
-MC8Uk057fOYjRcQhQGJ,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Uk057fOYjRcQhQGJ%2F3%2F14734.aac?alt=media&token=5afed53d-f6aa-4d9f-9ac4-4c8e404b4d89,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Uk057fOYjRcQhQGJ%2F3%2F9301.aac?alt=media&token=3547e319-527f-45c5-9ca1-7c0136a88a15,resposta
-MC8Usx7JPSQHuIHULBp,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Usx7JPSQHuIHULBp%2F1%2F13937.aac?alt=media&token=e2700391-1fe6-4cee-b436-7440c6f404c7,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Usx7JPSQHuIHULBp%2F1%2F17938.aac?alt=media&token=ebf2fafd-1ff2-48f8-82f4-6d31a4441936,ataque
-MC8Usx7JPSQHuIHULBp,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Usx7JPSQHuIHULBp%2F2%2F17938.aac?alt=media&token=233c16d7-153d-4167-8b76-c524404e6132,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Usx7JPSQHuIHULBp%2F2%2F13937.aac?alt=media&token=0c1eef06-58df-4db4-937a-01a4a2ce3ec9,ataque
-MC8Usx7JPSQHuIHULBp,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Usx7JPSQHuIHULBp%2F3%2F13937.aac?alt=media&token=45f01b5e-8ab2-4e29-9f98-d6c39a4b73fb,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Usx7JPSQHuIHULBp%2F3%2F17938.aac?alt=media&token=9092afcf-7054-418f-aceb-8a90daf73cba,resposta
-MC8UufyVr4Dq8qOTQeY,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8UufyVr4Dq8qOTQeY%2F1%2F17511.aac?alt=media&token=78772334-23bf-4910-bb62-123c5f2a94a0,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8UufyVr4Dq8qOTQeY%2F1%2F9942.aac?alt=media&token=971151e1-a939-43a0-ac4e-bbfe0207eddb,ataque
-MC8UzH_g64GizA1B3Ur,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8UzH_g64GizA1B3Ur%2F1%2F3863.aac?alt=media&token=f8e1c148-62b7-438d-afe6-c97d4510ef4f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8UzH_g64GizA1B3Ur%2F1%2F15233.aac?alt=media&token=a0e1f9c2-1268-4576-bf14-8a751ecd6973,resposta
-MC8UzH_g64GizA1B3Ur,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8UzH_g64GizA1B3Ur%2F2%2F15233.aac?alt=media&token=edf7eb4d-2127-4c56-ba60-bdb15bb740c5,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8UzH_g64GizA1B3Ur%2F2%2F3863.aac?alt=media&token=796a7c15-92e9-4400-a92a-b9053490222e,ataque
-MC8VK1ZI-thBSJeyOTR,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VK1ZI-thBSJeyOTR%2F1%2F17607.aac?alt=media&token=c562e913-8128-4273-a386-a99d1497375b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VK1ZI-thBSJeyOTR%2F1%2F17546.aac?alt=media&token=733768ad-45cf-4f21-a9b8-7c5a05afb3f3,resposta
-MC8VK1ZI-thBSJeyOTR,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VK1ZI-thBSJeyOTR%2F2%2F17546.aac?alt=media&token=1ad4746e-93ba-4f28-a2a2-e63a9b720ac1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VK1ZI-thBSJeyOTR%2F2%2F17607.aac?alt=media&token=5ab0123e-8260-4954-a37e-2eb7a4627ade,ataque
-MC8VMMhuf5xdvJMRF9k,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VMMhuf5xdvJMRF9k%2F1%2F17801.aac?alt=media&token=c1113c97-d18e-4d30-b977-c3c313b000d2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VMMhuf5xdvJMRF9k%2F1%2F3163.aac?alt=media&token=0ec7d883-45a1-4eea-992e-0e22f6056c6d,resposta
-MC8VMMhuf5xdvJMRF9k,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VMMhuf5xdvJMRF9k%2F2%2F3163.aac?alt=media&token=9ae1a654-52b0-45aa-97e4-dcc807f441b3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VMMhuf5xdvJMRF9k%2F2%2F17801.aac?alt=media&token=c7db3492-6679-4c10-aa56-0b73716ad5c1,ataque
-MC8VSCHSp1T1tnmqVCe,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VSCHSp1T1tnmqVCe%2F1%2F14846.aac?alt=media&token=7873edd4-91af-41c7-a7f1-0ebe7fce9219,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VSCHSp1T1tnmqVCe%2F1%2F15238.aac?alt=media&token=ef6b313d-4b87-4788-90b0-f1cf8f1ff027,resposta
-MC8VSCHSp1T1tnmqVCe,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VSCHSp1T1tnmqVCe%2F2%2F15238.aac?alt=media&token=71d431e7-1e37-494e-8af6-bf61af8a84af,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VSCHSp1T1tnmqVCe%2F2%2F14846.aac?alt=media&token=9626e323-e3bd-48fa-9964-2e38e94d804e,ataque
-MC8VhJUg6mGr62UaNyQ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VhJUg6mGr62UaNyQ%2F1%2F16244.aac?alt=media&token=1c31af5e-99a9-472a-ba6f-4e3c75918337,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VhJUg6mGr62UaNyQ%2F1%2F17463.aac?alt=media&token=9137a56c-e958-439d-88b4-06bf8103e47f,resposta
-MC8VmY0U-OWK1RinNrR,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VmY0U-OWK1RinNrR%2F1%2F14301.aac?alt=media&token=52b74282-e0a4-44f7-8b99-d308aa7b40fe,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VmY0U-OWK1RinNrR%2F1%2F9363.aac?alt=media&token=0f3329a4-e555-4b1b-839c-ecca65e2f1f5,resposta
-MC8VmY0U-OWK1RinNrR,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VmY0U-OWK1RinNrR%2F2%2F9363.aac?alt=media&token=76bc1349-effe-47c1-bd5c-fc4ccee347ea,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VmY0U-OWK1RinNrR%2F2%2F14301.aac?alt=media&token=4677471a-6069-4ac4-8fdb-b96dbb9b3cff,resposta
-MC8VmY0U-OWK1RinNrR,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VmY0U-OWK1RinNrR%2F3%2F14301.aac?alt=media&token=d3b699ee-b4d4-46f2-8c66-f22b2b757910,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VmY0U-OWK1RinNrR%2F3%2F9363.aac?alt=media&token=5f57161d-1e3a-4f71-8fe8-a8f8f758b3df,resposta
-MC8VuP0dFXspsHJMWmD,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VuP0dFXspsHJMWmD%2F1%2F5718.aac?alt=media&token=ee6eafdf-6c04-48c9-afff-859e3e56060c,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VuP0dFXspsHJMWmD%2F1%2F13580.aac?alt=media&token=96226a1d-3963-497f-ac3b-aa3b8bf4cf8d,ataque
-MC8VuP0dFXspsHJMWmD,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VuP0dFXspsHJMWmD%2F2%2F13580.aac?alt=media&token=e6246bb5-916f-4e65-ae1d-2228998c5083,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VuP0dFXspsHJMWmD%2F2%2F5718.aac?alt=media&token=02e129f2-9bd2-4781-a829-ff21fc26b6e6,resposta
-MC8VwYN0QyAxw9xsLaG,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VwYN0QyAxw9xsLaG%2F1%2F5645.aac?alt=media&token=e586e4b5-eb46-4bf5-b49c-62460ebec554,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VwYN0QyAxw9xsLaG%2F1%2F17889.aac?alt=media&token=1ec9512e-11c2-4ee6-8348-47a5cf2596f8,ataque
-MC8VwYN0QyAxw9xsLaG,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VwYN0QyAxw9xsLaG%2F2%2F17889.aac?alt=media&token=a04347ba-b04a-41c7-b10e-a78d1357fbf9,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VwYN0QyAxw9xsLaG%2F2%2F5645.aac?alt=media&token=7547e8dd-7955-4480-ad24-75c4ea73df56,resposta
-MC8VzVdnAq_s03I_5VT,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VzVdnAq_s03I_5VT%2F1%2F17888.aac?alt=media&token=d835da58-b899-46e0-86a1-5eb99d8c0e9d,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VzVdnAq_s03I_5VT%2F1%2F2617.aac?alt=media&token=7590100c-3b49-482d-ab16-72254b741110,resposta
-MC8VzVdnAq_s03I_5VT,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VzVdnAq_s03I_5VT%2F2%2F2617.aac?alt=media&token=01f5d4d9-148b-47c5-92b1-ebd21df3e203,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VzVdnAq_s03I_5VT%2F2%2F17888.aac?alt=media&token=17e61d09-07d7-4f2c-b524-28d39c901023,resposta
-MC8VzVdnAq_s03I_5VT,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VzVdnAq_s03I_5VT%2F3%2F2617.aac?alt=media&token=a4b34cde-3a0e-47af-8612-eb38269c0b7c,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8VzVdnAq_s03I_5VT%2F3%2F17888.aac?alt=media&token=bdf233be-ce77-48ce-a4bc-214f4493796a,resposta
-MC8WNCv_iY21LhaCxh_,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WNCv_iY21LhaCxh_%2F1%2F17721.aac?alt=media&token=baaaef56-9373-460f-9c2c-e071d274c66b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WNCv_iY21LhaCxh_%2F1%2F17452.aac?alt=media&token=38674ca0-c04b-4fbc-bbd6-26d266c3eaec,ataque
-MC8WNCv_iY21LhaCxh_,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WNCv_iY21LhaCxh_%2F2%2F17452.aac?alt=media&token=43672ef7-3d6f-4911-89d4-8371a51bc18f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WNCv_iY21LhaCxh_%2F2%2F17721.aac?alt=media&token=e471b893-a6f6-4093-b582-f6da0c83e951,ataque
-MC8WNCv_iY21LhaCxh_,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WNCv_iY21LhaCxh_%2F3%2F17452.aac?alt=media&token=d6fbc687-d3b6-4146-8b89-a770ad57e49e,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WNCv_iY21LhaCxh_%2F3%2F17721.aac?alt=media&token=1a08455a-84b2-4199-9478-8a6449d0696b,resposta
-MC8WVUStlV9SvaRQxj5,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WVUStlV9SvaRQxj5%2F1%2F3629.aac?alt=media&token=60979d12-946f-4c9b-a90a-e99ed424b862,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WVUStlV9SvaRQxj5%2F1%2F17966.aac?alt=media&token=c07377f7-40bb-47ea-879e-90fdcd97744a,resposta
-MC8WovRJ_e8nWua8s3r,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WovRJ_e8nWua8s3r%2F1%2F10521.aac?alt=media&token=611bb89c-b8da-49c2-bfaf-c2745d26513d,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WovRJ_e8nWua8s3r%2F1%2F15233.aac?alt=media&token=94e7c451-5311-4ce0-abd2-40c91cbec1a4,resposta
-MC8WovRJ_e8nWua8s3r,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WovRJ_e8nWua8s3r%2F2%2F15233.aac?alt=media&token=1bf83743-5b4a-484c-98f8-ea5e087b83f7,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WovRJ_e8nWua8s3r%2F2%2F10521.aac?alt=media&token=50ebf1a5-bf34-465e-9633-27240c9cf795,resposta
-MC8WovRJ_e8nWua8s3r,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WovRJ_e8nWua8s3r%2F3%2F10521.aac?alt=media&token=0f0f59c2-839b-4e69-a6a2-e8ff813f78f3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WovRJ_e8nWua8s3r%2F3%2F15233.aac?alt=media&token=12b41ab7-268a-4e25-b8fa-b8d09b790de2,ataque
-MC8WztU1uqLQ6wUc02E,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WztU1uqLQ6wUc02E%2F1%2F14846.aac?alt=media&token=6ec435e0-036f-47a9-83d2-f8b786ba7efe,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WztU1uqLQ6wUc02E%2F1%2F15238.aac?alt=media&token=dbbf0e8f-cf59-4b17-89f4-fdcae5e8b268,resposta
-MC8WztU1uqLQ6wUc02E,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WztU1uqLQ6wUc02E%2F2%2F15238.aac?alt=media&token=c2935917-2f37-4761-85f5-06174f864353,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8WztU1uqLQ6wUc02E%2F2%2F14846.aac?alt=media&token=da9e509f-9649-454b-add8-8d4920b21068,ataque
-MC8X5xueeQoYtdvj-Fg,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X5xueeQoYtdvj-Fg%2F1%2F6291.aac?alt=media&token=642f83a4-57f9-411e-a98e-d778768b7b5a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X5xueeQoYtdvj-Fg%2F1%2F13937.aac?alt=media&token=ae7b861c-fb5b-4a75-bf0d-ff66be0adb68,ataque
-MC8X5xueeQoYtdvj-Fg,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X5xueeQoYtdvj-Fg%2F2%2F13937.aac?alt=media&token=9d58a48d-f449-437f-9d7b-a6b7b311dafe,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X5xueeQoYtdvj-Fg%2F2%2F6291.aac?alt=media&token=c8d5a7b1-bea4-4714-b2e0-c4dff2c53ad2,resposta
-MC8XJuDrnNTKlCVj8RQ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8XJuDrnNTKlCVj8RQ%2F1%2F3863.aac?alt=media&token=7dfcc448-9bbc-44db-8a50-cb1983dae1a9,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8XJuDrnNTKlCVj8RQ%2F1%2F10809.aac?alt=media&token=4837befb-8d47-492b-ae72-07dced92d693,resposta
-MC8XJuDrnNTKlCVj8RQ,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8XJuDrnNTKlCVj8RQ%2F2%2F10809.aac?alt=media&token=a56e7b50-058e-4b82-91d2-abae202090fb,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8XJuDrnNTKlCVj8RQ%2F2%2F3863.aac?alt=media&token=d1c3d186-816d-41e5-b1b2-35b56ef32628,ataque
-MC8X_Qzio990Jn2ibHQ,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X_Qzio990Jn2ibHQ%2F1%2F17463.aac?alt=media&token=0f2efd8f-fc83-433a-979f-235b80f7b387,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X_Qzio990Jn2ibHQ%2F1%2F17751.aac?alt=media&token=f08933fe-0c60-49c8-993d-9b67092c03c2,resposta
-MC8X_Qzio990Jn2ibHQ,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X_Qzio990Jn2ibHQ%2F2%2F17751.aac?alt=media&token=42739a35-3794-4b98-984c-5bc206b7e6b5,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X_Qzio990Jn2ibHQ%2F2%2F17463.aac?alt=media&token=2b8d9d69-0b4f-408f-b822-213f3c953288,resposta
-MC8X_Qzio990Jn2ibHQ,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X_Qzio990Jn2ibHQ%2F3%2F17751.aac?alt=media&token=fb9c9d82-196b-43ef-8ab3-d7b95039b852,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8X_Qzio990Jn2ibHQ%2F3%2F17463.aac?alt=media&token=d85887e8-d7c8-4a4f-a73d-2ce7b0623ced,ataque
-MC8YE2xhmGjb2SX5oUe,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YE2xhmGjb2SX5oUe%2F1%2F13580.aac?alt=media&token=504703fa-38f9-413a-a227-37f082db944d,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YE2xhmGjb2SX5oUe%2F1%2F17889.aac?alt=media&token=d2cab54d-17da-4302-a6c1-6c352fd2c4a4,ataque
-MC8YE2xhmGjb2SX5oUe,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YE2xhmGjb2SX5oUe%2F2%2F17889.aac?alt=media&token=902b5df5-aab5-4683-802e-a0671562336d,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YE2xhmGjb2SX5oUe%2F2%2F13580.aac?alt=media&token=397098c5-7396-4f36-8579-ce749fa16486,resposta
-MC8YXq2r5R0_-uQYxjV,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YXq2r5R0_-uQYxjV%2F1%2F9301.aac?alt=media&token=330f7df7-3f3e-4522-b168-be3186a020f2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YXq2r5R0_-uQYxjV%2F1%2F17938.aac?alt=media&token=027a12c6-7298-4e86-b3b2-33f993532d30,ataque
-MC8YXq2r5R0_-uQYxjV,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YXq2r5R0_-uQYxjV%2F2%2F17938.aac?alt=media&token=692201e6-5a99-4344-8162-d58d2a5b6ef8,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YXq2r5R0_-uQYxjV%2F2%2F9301.aac?alt=media&token=6c004595-3b05-4e95-839a-7722e07c3663,resposta
-MC8YZi9kUOqv0ye_0qz,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YZi9kUOqv0ye_0qz%2F1%2F17966.aac?alt=media&token=2d9ef745-665a-4af8-bfc1-193decf976de,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YZi9kUOqv0ye_0qz%2F1%2F15028.aac?alt=media&token=bdbc31e5-0640-4390-94f4-2b42ebe6c26a,resposta
-MC8YZi9kUOqv0ye_0qz,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YZi9kUOqv0ye_0qz%2F2%2F15028.aac?alt=media&token=7b3dfa7b-4c1b-4773-b068-2f0546a7e7e6,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YZi9kUOqv0ye_0qz%2F2%2F17966.aac?alt=media&token=f78112e6-15cd-4b41-8fac-e861e6ff6722,ataque
-MC8YaSGdQlquBWG0eLW,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YaSGdQlquBWG0eLW%2F1%2F9837.aac?alt=media&token=b5ad9ed4-b753-466e-ba0e-6c45cda954d7,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YaSGdQlquBWG0eLW%2F1%2F16244.aac?alt=media&token=bc57a477-c3c7-41a4-8d8a-3e2fdc5e3b9f,resposta
-MC8YaSGdQlquBWG0eLW,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YaSGdQlquBWG0eLW%2F2%2F16244.aac?alt=media&token=ecdd4370-c573-4602-8352-c7b50f28a6bb,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YaSGdQlquBWG0eLW%2F2%2F9837.aac?alt=media&token=bbdf83e3-8386-4b7d-9db9-232b5a0e9f74,ataque
-MC8Yg3g898zUFB2EXmv,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Yg3g898zUFB2EXmv%2F1%2F2617.aac?alt=media&token=2e0f8f61-2d1b-4cde-9c0b-c1c7ffc9aec3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8Yg3g898zUFB2EXmv%2F1%2F14846.aac?alt=media&token=bfe43c21-cc8d-4b0c-89b0-0bb15312af84,ataque
-MC8YiIyge7WXuGU7q0R,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YiIyge7WXuGU7q0R%2F1%2F12612.aac?alt=media&token=b67a9784-7fcf-4d7b-9bab-0723f21bf8c6,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YiIyge7WXuGU7q0R%2F1%2F1693.aac?alt=media&token=52b519c3-2aed-458b-92aa-ba7c5a39e4a4,resposta
-MC8YiIyge7WXuGU7q0R,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YiIyge7WXuGU7q0R%2F2%2F1693.aac?alt=media&token=1941d168-9637-410e-af22-dffc508384a3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YiIyge7WXuGU7q0R%2F2%2F12612.aac?alt=media&token=b75acd6f-0925-4ef2-bd0d-6f42c9939938,resposta
-MC8YiIyge7WXuGU7q0R,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YiIyge7WXuGU7q0R%2F3%2F1693.aac?alt=media&token=51568850-f246-43c9-b15f-61c1feab5e5e,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YiIyge7WXuGU7q0R%2F3%2F12612.aac?alt=media&token=637ef15a-127e-429a-a0b0-eab5d1f53704,resposta
-MC8YlHnNdtkNTiWsbKG,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YlHnNdtkNTiWsbKG%2F1%2F17222.aac?alt=media&token=4d248c73-3b07-4e52-b712-f7fe88f97009,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8YlHnNdtkNTiWsbKG%2F1%2F17888.aac?alt=media&token=35cc645d-db21-4dac-ba7e-51f418048c06,resposta
