Token,Round,Ataque,Resposta,Resultado,Ataque_text,Resposta_text
-MC8rY1A4CrT8xTXcuWq,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rY1A4CrT8xTXcuWq%2F2%2F7445.aac?alt=media&token=44844e7b-b675-4478-81b1-329b4ee4e6fb,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rY1A4CrT8xTXcuWq%2F2%2F13580.aac?alt=media&token=0fd3622b-a379-4448-b7f0-d05694c08906,resposta,ei ei aí mano tamo junto meu truta só que agora já vou explanando você vai ganhar esse segundo se você não falar tá ligado meu mano um dos dois porque você falou que você tava treinando Então agora eu quero ver você nesse segundo aqui se revoltando sem falar tá ligado sem falar tá meu mano você não pode falar nenhum dos dois tá meu mano não pode não faz argumentação independente aqui que eu vou aqui quero ver você com habilidade batendo tem que falar que ele se fala hoje eu melhorei vou ganhar de você mas você não pode falar tem que rimar melhor e fazer,satisfação Pedrinho o Tom que faz no proceder se liga aí meu parceiro não é ganhar nem perder é só batalhar Isso importa a bater de frente tá ligado porque a nossa rima não é mas tudo bem agora eu vou falar no linguajar Se liga meu parceiro falou que vai me explanar eu até trazer no primeiro porque chegou mensagem no Zap se liga parceiro agora que nabak então demorou Você pode levar essa batalha mas a minha carreira que vai continuar
-MC8rY1A4CrT8xTXcuWq,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rY1A4CrT8xTXcuWq%2F3%2F13580.aac?alt=media&token=dc2e0158-059a-4155-b642-071fbbb891ea,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rY1A4CrT8xTXcuWq%2F3%2F7445.aac?alt=media&token=27ec0df9-89b9-4edc-ad50-1987c2c285fa,resposta,era para era para ter dado a Vitória para ele tchau tchau então demorou mano então volta aqui no terceiro você tá ligado porque aqui eu tô Estaleiro eu demoro a Pedrinho agora eu vou bater de frente de vou mostrar que eu sou consciente tá ligado o rap dele também moro aqui na levada eu te dou massacrado tá ligado na Pisada e o até travestis no primeiro Mas pode crer agora no terceiro eu vou mostrar aqui meu proceder meu real para você tem que ter mais satisfação batalhar contigo aqui na improvisação somos irmãos de Emoções tá ligado,tá louco então deixa o juízo a vitória é nossa é isso mesmo tamo junto bro essa fita tá ligado nossa alma que dá show independente de ganhar ou perder que a gente ganha é egoísta se perde aprendi a vencer Você entendeu qual que é da fita e a diferença Qual que é a rima que complica mano satisfação rima com você porque você é muito humildade queria mais parceiro Dá sim na minha cidade andando do meu lado e querendo o meu melhor igual eu quero ser o mesmo não sendo melhor porque eu também não sou aqui nós somos do bem e ninguém vai ser mais melhor do que alguém
-MC8rclfDeWFhCVSewTo,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rclfDeWFhCVSewTo%2F1%2F5074.aac?alt=media&token=23fd5054-ee92-4fc4-b36f-1b9b13605566,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rclfDeWFhCVSewTo%2F1%2F4792.aac?alt=media&token=dfc5ff67-84cb-47f9-ba74-eb9adaf0500b,resposta,pode ir para nóis ficar só que agora eu tô chegando nesse Trap ou rap você pode ser Mc caça que eu te dei 4 47 Vai vendo sabe que agora eu faço até que bom BEP ou rap eu não sei mas só que eu te mato aqui nessa batalha Vai vendo que eu tô chegando pesado ou sem ser sem ser então sou faixa preta Vai vendo aqui na mesma fica muita treta vai vendo que agora eu tô chegando mulher que te matando aqui na batalha minha rainha mas escuta essa muita treta,mano sinceramente que eu te mato mano agora aqui já não compare a quinta vez que você batalhar comigo moleque você ainda tá falando de free Fire pelo amor de Deus fala tá aí senta aí eu te quebro nesse verso para avisado você é muito pato porque nós abaixa o céu sem ser mas não sabe de nada então você não É sensato na verdade que eu te mato mano agora que eu penso essa rima mano você não tem senso na verdade que chego rimando levanto a rédea você não sabe fazer piada não tem senso de comédia mas na verdade que eu te matar ti você não tem tempo nem para ser Mc imagina remador piadista
-MC8rjF_NYRVtzfMIgvB,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rjF_NYRVtzfMIgvB%2F1%2F10809.aac?alt=media&token=1c813522-2b09-430c-9ab2-34eaf94440e1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rjF_NYRVtzfMIgvB%2F1%2F174.aac?alt=media&token=f915eb95-075b-47c0-a61a-f28405f722b5,resposta,satisfação meu mano tá ligado tudo aqui eu tô no plano já vou chegando e pensando eu vou montando humano que eu tô arrumando improvisando nesse bichinho na mesma levada para ver se você entende pela sua foto eu já vi que você não cara inteligente ele tá em desenho Tá ligado mano que eu tô chegando tipo dou um pau você é chato tá calma nem ouvi sua mina tipo Mickey Mouse você não entende mano que eu tô chegando e já vou para longe e tenho certeza que tua dicção é muito ruim tipo Pato Donald Então fala que eu sou até tá em quantos e desenhos para tentar por isso mesmo que eu não tô no topo Mas eu sou poeta,tchau tchau para tu do Pato Donald fazendo rima improvisada é para tu tu não te mato mano se virar uma alma penada não sei se você vai pegar tá ligado que nós chegar quando ele tá ligado que agora eu vou atualizar para do Mickey Mouse tá ligado que tu na minha e na sua agora dou um pau tá ligado mano com certeza eu vou mandando improvisada na verdade você me manda os outros acha que você é o Mickey Mouse da quebrada Então para que você tá ligando aqui na baixa tensão umas papo quando eu pego no dele mano tá ligado eu chego
-MC8rjF_NYRVtzfMIgvB,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rjF_NYRVtzfMIgvB%2F2%2F174.aac?alt=media&token=683c390a-0386-4877-bc2c-e9d9eefc5718,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rjF_NYRVtzfMIgvB%2F2%2F10809.aac?alt=media&token=f7172dcb-de94-4d68-9603-97935a49fb3a,resposta,sexuação mano então mano você fala até dopado Donald Ronald McDonald não sei se você vai pegar no ringue é o Ronald McDonald's eu sou diferente eu soube porque desse meu mano eu sou que você nunca vai pegar aqui a construção Se liga no papo de improvisação falei do Ronald McDonald's do Mclanche feliz sabe por quê Porque você sempre pagou de palhaço que mata o irmão não tem a construção,aí hum satisfação meu mano tudo bem aí ó você falando de BK tá ligado mano eu vou a mil é que tuas irmãs decorada aí já tem refil não falou nada com nada só acelerou Mas você sabe manda nessa pista agora você tá porque eu não sou Ronald mano eu sou Ronaldo Fenômeno Então você não quer ganhar essa sabe minha mãe aqui na travessa já vou chegando eu mando mostrando qual que é a real porque eu tô com pressa mano você não quer comigo mesmo porque você cai tá ligado tudo aqui eu tô brincando eu tô no estilo Samurai enquanto você falar com o mano você é o Darling por isso que eu te mandei
-MC8rjF_NYRVtzfMIgvB,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rjF_NYRVtzfMIgvB%2F3%2F174.aac?alt=media&token=c994f282-125f-483f-8f5c-ee8fcf2640b1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rjF_NYRVtzfMIgvB%2F3%2F10809.aac?alt=media&token=4ae05ede-c700-4fdc-9989-519a1dbf1a96,resposta,satisfação humano Monster Monster Como assim tchau tchau se falar até que é o Ronaldo Fenômeno e agora eu vou para o Ale Na verdade me chame até de Ronaldinho Gaúcho falou de bruxaria te mandar para tu Salem Salem Então você tá ligado que nessa batalha meu mano deve chegar mantendo o que Ronaldinho Salem bruxaria que é diferente com a vassoura voadora Eu te bati lixo daqui é um lixo e que isso mano conversa então eu chego na batalha Evo comprovando Se liga no papo lá do meu mano aqui nessa batalha já pesquisando,música Simmons também mano da hora demais Como assim ó vamos assim ó sabia porque eu falo várias coisas mano Você não entende por isso fritar e você não viu você falou de vassoura você é vassoura de vendinha enquanto o Magno Mas aqui é tipo lindos 2000 mano você não pega essa que houvesse a preta você é bruxaria Magno magia negra tipo Nego Max mano você é não Miguel não é bruxa de Salém aqui é bruxa de black Tipo eu falo é mano você não entendeu aqui sabe mano que eu vou no frio para te matar tipo mano vou até o fim satisfação menor
-MC8rwZeH3C2WecuDI99,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwZeH3C2WecuDI99%2F1%2F17984.aac?alt=media&token=04df4dba-1128-41b9-93a9-4bd12ec4147e,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwZeH3C2WecuDI99%2F1%2F1695.aac?alt=media&token=f3c3ac27-d317-4a2b-8dc4-c5c71340f50e,resposta,sorvete não tô de boa aí comecei agora o tempo já tá travando é porque eu quiser eu vou mostrar quem manda bala cuidado porque eu tô nesse versado 55 segundos tá acabado,Ela tá aqui meu mano que eu já tô cansado e com ela lá agora eu tô massacrando então sabe meu mano que eu tô nessa levada você chegou atrasado mas era melhor não ter falado nada então você sabe mano escuta o que eu vou te dizer abaixar o seu pequeno não deu para ouvir você então você sabe meu parceiro escuta o que eu vou te falar pode bater de frente o Sandro vai se aposentar porque você sabe que eu sou competente
-MC8rwZeH3C2WecuDI99,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwZeH3C2WecuDI99%2F2%2F1695.aac?alt=media&token=50654e2e-e1f6-441b-b946-5617378b2a3f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwZeH3C2WecuDI99%2F2%2F17984.aac?alt=media&token=b58a1e7e-4219-4673-8185-cb12803e1e00,resposta,tamo junto sabe aqui meu banho aqui agora eu vou falar eu tô aqui nesse rap para poder revolucionar para poder evoluir para a gente fazer aqui você sabe meu mano eu vou mandar o que você falou que tá começando com mágica eu vou te dar sempre persistir nunca para de treinar tá ligado meu parceiro adiante Parabéns seja bem-vindo mas isso aqui a batalha por isso meu parceiro não passa a mão na sua cabeça só que aqui você sabe mano por causa da sua tristeza só que você sabe mano tamo junto pode pá,satisfação LC Ah você falou essa parada aí chegou no tempo mas no mesmo tempo não fez nada você tá ligado meu mano sou sua cicatriz eu cheguei atrasado mas eu peguei e fiz então se liga né mano então pode passar Já que é para treinar eu nunca que eu vou parar na contenção você sabe que esse é o meu verso meu mano fala fala fala mas eu não me estresso eu chego no tempo cheguei atrasado seu jogo no tempo certo mas você não fez nada tchau
-MC8rwZeH3C2WecuDI99,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwZeH3C2WecuDI99%2F3%2F17984.aac?alt=media&token=eb9f3b24-da18-4e43-b5b1-0b103ec74852,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwZeH3C2WecuDI99%2F3%2F1695.aac?alt=media&token=56e5c026-ddd8-4af3-b0f9-068f98ad0e15,ataque,E aí tá ligado meu irmão não sabe se me desculpa se eu te ofendi ele ver ele eu vou marcando você tá falando de batalha de instante eu chego e peru eu sou vampiro tá ligado mano na batalha de sangue toma cuidado com irmão porque acima do coração me mandou para c****** tô treinando cada dia que passa o melhor instante eu vou te falar deu uma travada minha mãe tá travando e não posso parar daqui ir para c****** tá ligado pode pá,tamo junto aí então você tá vivo mano que aqui não me desapontou você repetiu duas vezes mesmo ataque mesmo assim juiz que deu um ponto então você sabe mano obrigado aí se Deus só mais um round eu bater nesse infeliz então cê sabe que eu te falo nada você pode ser vampiro eu sou a bala de prata
-MC8rwqAW-J-ff6rAP-9,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwqAW-J-ff6rAP-9%2F1%2F17176.aac?alt=media&token=8742aad5-2881-42fd-bd24-fb384bb15d7a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwqAW-J-ff6rAP-9%2F1%2F9136.aac?alt=media&token=e6ffc917-bba4-4844-9fec-3b42006e6116,resposta,aí aí boa boa essa passa mano o bit vai virando sinceramente agora vou fazendo o quê Está assimilando mas dá e sinceramente você é o JMC eu te mato no frio Sinceramente você só tá na média você é o JMC um João muito comédia não sei se você entendeu o trocadilho você tá ligado parça aqui na rímels Andarilho Mas aí você não vai ter resposta Sinceramente eu vou fazendo freestyle aqui na proposta,E aí mano você manda muita mal que você não conseguiu encaixar na instrumental até porque é ruim eu não tolero meu nível é médio e o teu nível que é zero por isso que eu te mato até a verdade até porque parceiro você não tem humildade matando o Mc que elas aqui que pensar em fazer trocadilho sendo que na parada é meu filho você não entendeu moleque aí moleque tu é sem noção eu não sou um comédia aí eu sou um filme de ação que te acerto aqui você manda mal você já tá na mira da minha para Paulo
-MC8rwqAW-J-ff6rAP-9,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwqAW-J-ff6rAP-9%2F2%2F9136.aac?alt=media&token=400f94b9-aa1e-4910-b874-b37a300cd4fd,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8rwqAW-J-ff6rAP-9%2F2%2F17176.aac?alt=media&token=d9bd1a77-75bc-451f-b7c5-28037a42e282,ataque,mano vou matar esse cara no freestyle Ei quando você tá perdida porque ele chega não marca no detalhe você tá f***** meu parceiro até porque hoje Mc gatilho de capeta capeta por isso eu te mato nem manda uma agora já tá indo aí chega você não entende até porque parceiro você tá sumido você não tem ela no Face de um trem que você tá pedindo porque eu já tô chegando na parada meu mano você resolve a ninguém sabe que eu te mato na verdade na minha mão tá ligado pega agora você sabe até porque moleque você é fraco,boa boa mano o bit vira tá ligado que eu cabo Titanic lá mano você falou que o seu freestyle é escopeta sinceramente meu parça se arranjar treta que eu não guardo mágoa não é uma escopeta o máximo que você tem é uma arminha de água mas aí você falou que é escopeta O que é pique tarja preta mas eu ri muito meu truta e eu não rimo pouco Lógico que é tarja preta que você só paga de louco entendeu Você tá ligado agora sim
-MC8sVF3y3Kzu2yiKIhP,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sVF3y3Kzu2yiKIhP%2F1%2F17126.aac?alt=media&token=347467eb-6bd7-474e-ba4a-677347e08a3e,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sVF3y3Kzu2yiKIhP%2F1%2F17809.aac?alt=media&token=04e7da50-4ec1-4a03-a249-5d17b45f29dc,resposta,satisfação embalar Tamo junto meu parceiro aí eu chego aqui no perfil semana na moral e chegou aqui para tudo bom Tchau você é muito fraco Ele vai perder ele não vale nada aí você fala é muito ruim ele é um dia ele antes da estrada eu acabei me enrolando eu acabei errando agora na batalha esculachando para chegar na tua cara poxa eu chego aqui mano você ir embora você Manuela tamo junto tá aprendendo aqui satisfação é nós Eita,ofertas passando parceiro mano não vai com calma é assim que se começa mano tu vai ser uma promessa mas não vou dizendo que ideia é essa que eu tô descontrolado mais do que aconteceu nessa festa Mano eu tô dizendo que o bagulho aqui é louco também não tem mais eu também estou muito louco mano falei agora com essa mesma coisa manda essa p**** agora uma luta Alex está fumando de marola não sabe Remar mas não vai embora pega tua porta e vai para casa da marola
-MC8sVF3y3Kzu2yiKIhP,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sVF3y3Kzu2yiKIhP%2F2%2F17809.aac?alt=media&token=d88fc389-7f99-4992-b2f7-dad8f0a02e29,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sVF3y3Kzu2yiKIhP%2F2%2F17126.aac?alt=media&token=54474644-33f4-4d53-a3d2-b5de84972263,resposta,Manu eu ganhei a primeira tá ligado com mulher que eu peguei leve ou e tu veio de onde o sindicato dos Mc ruim deve estar de greve mas eu tô dizendo que o bagulho é louco eu sou Zé Pequeno manda no pipoco falar Mc contra o Alex ele tá chegando com Seu bagulho doido mano eu vou falando agora tu tem que aprender a fazer uma gemada hora mano vai embora Ei eu não sou professor isso aqui não é uma escola que o bagulho foi da hora mano valeu pela rima Chora Agora eu vou embora,E aí pegou o c****** isso aqui é rima você não tá entendendo essa é picadilha aqui queimando em cima da trilha eu chego aqui mandando várias cima então se liga Bela você é muito fraco você é muito feio você é um arrombado você é muito lhe tivessem O que que você falou agora mano se liga nessa batalha eu ganhei então mano tu é um lixo eu já ri mano igual a Raposa do Naruto é seu bicho e aula
-MC8sVF3y3Kzu2yiKIhP,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sVF3y3Kzu2yiKIhP%2F3%2F17126.aac?alt=media&token=7f3f44c4-a398-40b3-b752-f22636bd7c6c,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sVF3y3Kzu2yiKIhP%2F3%2F17809.aac?alt=media&token=b4630f06-cbf5-4570-b880-9cabada2d279,resposta,Facebook manda o manezinho ventilador Ei se liga nessa história eu chego aqui rimando depois que eu ganhar eu comemoro então mano vamos esse gol batalhando eu aqui treinando então mano você consegue é só não perder a fé ele chegou aqui no caminho se liga Zé você é muito f*** agora vou te matar na rima porque eu sou fã,Bora lá Ei mano você disse que é só não perder a fé eu ganho de você tomando um copo de café tá ligado mano que você não vai ficar de pé porque eu tava brincando agora vai ser baile pepé mano mete o pé sai da frente porque trolex não vai conseguir minha corrente Manda só um monte de gente vai bola para frente carai ganha essa p**** agora chora mano papai parece um gato gago mimimi
-MC8sY0qTPV-E10_WLTR,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sY0qTPV-E10_WLTR%2F1%2F11510.aac?alt=media&token=eccbdf9f-14b3-40a2-befc-49ad126c8ff1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sY0qTPV-E10_WLTR%2F1%2F10670.aac?alt=media&token=7f8d0e23-c868-4d2d-9ec3-987a01002606,ataque,,E aí não tá ligado que eu te falo aqui não Faro aí meu mano microfone está estragado Pega a visão a volta a ponte de onde você veio vai arrumar um microfoninho para depois ir mais direito o bagulho é louco mesmo chega aqui é chapa quente vagabundo muito dele em frente Todo dia aprendendo com meus erros mas tô sempre nessa correria meu mano eu sigo vivendo o bagulho é louco mesmo sempre aprendendo desde pequeno aprendi a nunca desmerecer ninguém foi mano sabe nunca denegrir pois isso nunca vai fazer a gente crescer e evoluir é assim que tá p****
-MC8sY0qTPV-E10_WLTR,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sY0qTPV-E10_WLTR%2F2%2F10670.aac?alt=media&token=0e02a5df-12e2-4f9f-8d20-e786aef7871a,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8sY0qTPV-E10_WLTR%2F2%2F11510.aac?alt=media&token=28fa1f8a-2bab-49cf-aeac-7c8b5d18784a,resposta,tá ligado vagabundo eu nunca vou desistir está ligado mano que é sempre no segundo que eu nunca vou cair para dentro quando eu caio bagulho é louco mesmo sem merecer o vídeo tá ligado o Vagabundo que aqui eu sou o rato de as fotos você não é nada tá ligado o vagabundo o rato de as fotos mano você não é nada então bate de frente vai virar defunto aí amanhã ontem aí você vai passar na frente vai morrer junto tá ligado o vagabundo então é sentença tá ligado nunca esqueça é para muito mais do que falar uma m**** aí gravar na sua cabeça tá ligado Diogo pega essa visão quem,Olha só como eu te mato na moral você vai para o rala você falou que não vai poder assalto e discutir atropela o carro Se liga mano que ama também improvisou você não precisa eu tá ligada pode parar que é liso falou até kkk uma pá de vez manda para mim você peguei fica fazendo defendendo essa p**** mano Rafa está isso não tem vez que já tomou muita Preto você tá ligado mano aqui tudo mas eu não vou falar kkk uma par de vez você é um branco Assis
-MC8shMmaPvmlITr1VjL,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8shMmaPvmlITr1VjL%2F1%2F17829.aac?alt=media&token=b25a3c35-606e-4f17-a1b2-57d218646fae,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8shMmaPvmlITr1VjL%2F1%2F1932.aac?alt=media&token=5861da83-8015-4c73-bda6-0310c08e1c58,resposta,,Ei mano você rimando agora você perde porque você o bicho tá mais alto por isso que eu não entendi nada já que você tá com duas mão na foto hoje eu te bato mano assalto a mão letrada tipo como se diz eu tô te batendo sabe que agora ela já decidi como se fosse o gabigol além de não ouvir sua voz você ainda nem tem nenhum sabe que agora já arranjou a no campo você sabe que tem uma Michael acelerou sabia que você não pegou é animate humilhou
-MC8shMmaPvmlITr1VjL,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8shMmaPvmlITr1VjL%2F2%2F1932.aac?alt=media&token=1912ffea-60c0-4d76-b9e0-2af378dde60b,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8shMmaPvmlITr1VjL%2F2%2F17829.aac?alt=media&token=c67a27aa-340a-49d4-9f20-f8d56868183a,ataque,ei ei ei então agora sabe que eu te bato seu jovem então na porta agora você tá nas nuvens mas demorou né mano tá na nuvem mas não é de asa eu vou te bater agora com sua avançado da Nasa Demorou né mano você sabe que agora tipo cesária tô te batendo sua cara é otária Demorou mano você sabe aí é funerária tô te batendo agora você vai para casa eu não sei se você não entende não preço da cama música então já escrevo o refrão porque assim eu sou tipo uma e quinze desculpa mas não Grande,Tchau você falou que ia dar nada sou interesseira lá viajando que o seu interestelar Independente de qualquer fita você falou com o Marquinhos agora você não conseguiu acompanhar no meu Mike depoimento de pipa ah agora não se encaixando na letra de sábado assalto a mão letrada você tinha dia que não tinha passado eu tô pesado tipo pedrada na sua mente tô com saudade de você é Golias e a sua ideia não é coerente
-MC8ss24h74RgpK_QZUB,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8ss24h74RgpK_QZUB%2F1%2F4295.aac?alt=media&token=b91e8fde-8c36-4832-8c14-f313173acd05,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8ss24h74RgpK_QZUB%2F1%2F17507.aac?alt=media&token=31d58477-4d59-4ec9-bfa8-bd20d4690167,resposta,satisfação Xande aí daqui agora amando a gente te amasse o cara tá com fogo aqui de somente do meu parça mano aqui a Dilma corta igual navalha para te seu Google não ganha uma batalha não ganha uma batalha e nunca vai vencer saber porque meu mano hoje você só vai perder a eu vou falar é porque agora eu cheguei a ir para avisar você até a chama que é o Xande só que agora Amanda não é Alexandre o Grande calma você não entende então desvende pode crer meu mano do céu repetir a sua mente,satisfação Ei ei vou chegar assim sabe que eu faço fritar estou muito mais inteligente não Alexandre o grande eu sou o Mc que Mc você já tem quanto tempo meu nome não ganha basta você sabe que eu faço fritar e nem Rei do Mate os nomes que o cálice sabe que ele bota esse mano aí vou chegando bem assim cê tá ligado mano chegando no improvisado que basta matar se fosse estabilizado só que passou
-MC8ss24h74RgpK_QZUB,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8ss24h74RgpK_QZUB%2F2%2F17507.aac?alt=media&token=73d67640-20ac-4a2e-987f-a36f3294cbe3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8ss24h74RgpK_QZUB%2F2%2F4295.aac?alt=media&token=2941eadd-c0cf-42fe-b295-627a21d9b0fa,resposta,ei chegou bem assim se tá ligado mano meu verso incendiar estende ao vivo do seu pai né seu aniversário eu tentei acelerar mas eu acho que eu travei eu gaguejei mas eu tô pouco me f****** te bato no improvisado para Mc igual você achou até calado mano sabe que eu faço felicidades sabe que é o veredito bem né temos que trabalhar né você não vai sair bonito então não mano você tá ligado frescalle respeito conversa muito fraco aqui não tem efeito então tem que levar depois nós conversa mais,só não entendi nada essa improvisada o cara teve 35 segundos e não mandou foi nada Calma que agora mano eu te mato e eu te bato p*** que pariu causando seu último ato É Seu Último ato sabe que eu não passo pano é seu último aqui tô matando logo o thanos tava aqui agora você até falou que é o Xande p*** que pariu mas seu filho que não é muito grande só que agora manda eu mando logo no ritmo p*** que pariu aprende a encaixar no Beach mano sabia que agora eu te bato
-MC8ss24h74RgpK_QZUB,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8ss24h74RgpK_QZUB%2F3%2F17507.aac?alt=media&token=a17d5c3e-c61e-4f8b-a469-b62c15017eec,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8ss24h74RgpK_QZUB%2F3%2F4295.aac?alt=media&token=158231cc-e2c6-4955-94fe-1ed49318bbd1,ataque,Ei cala a sua boca meu mano você sabe que você é um nóia solteira nessa batalha você saber que não tá joia tá ligado eu vou chegando escassez instalei o dedo humano então tente outra vez você não é homem de ferro meu mano corta igual navalha senão o homem de ferro que te ferro nessa batalha cê tá ligado a sua rima ser histérica você não é cabeça mas você é um Capitão América bem assim você tá ligado mano que é profundo eu pego o seu escudo e seu bem a sua bunda avisada se eu consigo fazer,aí beleza beleza aí só que já é para avisar só que eu vou improvisando é porque eu Toni agora Tony Stark matando só que agora amando você entende o trocadilho sabe que eu faço frio e agora eu te humilho Ei você não sabe acelerar não encaixa no Beat mano você não sabe rir aqui agora mano você não tem técnica não tem técnica não tem muito menos a métrica ficou pesado fazer na privada jogando na cara
-MC8t6-4MMw5pX5_z2Ln,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8t6-4MMw5pX5_z2Ln%2F1%2F5718.aac?alt=media&token=1c86a0b3-2fdd-440a-b386-34edb08c8ba2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC8t6-4MMw5pX5_z2Ln%2F1%2F9301.aac?alt=media&token=01083fa9-7b8e-446b-923a-3b8febc4d65b,resposta,satisfação aí meu mano e agora se liga que eu tô rimando desse jeito fazendo rap que é muito bolado você sabe meu aliado tamo aqui no improvisado rimando o tempo todo durante a semana porque eu quero fazer o verso que vem a minha Trama hip-hop né Ibope desse jeito agora que eu faço e coração pulsando dentro do meu peito para poder mudar alegria dessa minha cria que um dia eu sei que vai estar também na correria agora meu mano se liga e tamo aí hein,Estação O que é uma boa tarde para nós ir nós estamos juntos Se liga mano se essa cultura digital vai fazendo na rima querida namorando porque ainda não fica já tô mandando na Real Madrid para você sabe que você é meu parceiro nós mandar o rap nacional que nós é parceiro então fica aqui nesse fale vamos mandando aqui minha filha pai sabe na semana chega no reto sempre mantendo Nossa humildade como dançar no todos os nomes verdadeiro que cola na rua mas agora não é papo Sério mano essa gracinha
